ms_of_day,price,date
37440000,5179.98,20240320
37500000,5181.85,20240320
37560000,5181.46,20240320
37620000,5182.32,20240320
37680000,5183.6,20240320
37740000,5184.24,20240320
37800000,5183.94,20240320
37860000,5184.58,20240320
37920000,5183.26,20240320
37980000,5182.77,20240320
38040000,5182.03,20240320
38100000,5180.97,20240320
38160000,5178.77,20240320
38220000,5176.65,20240320
38280000,5177.55,20240320
38340000,5177.31,20240320
38400000,5178.26,20240320
38460000,5177.36,20240320
38520000,5177.72,20240320
38580000,5177.56,20240320
38640000,5177.88,20240320
38700000,5177.72,20240320
38760000,5177.51,20240320
38820000,5178.63,20240320
38880000,5178.7,20240320
38940000,5178.12,20240320
39000000,5177.33,20240320
39060000,5178.19,20240320
39120000,5179.06,20240320
39180000,5178.91,20240320
39240000,5179.54,20240320
39300000,5178.6,20240320
39360000,5178.41,20240320
39420000,5180.09,20240320
39480000,5179.61,20240320
39540000,5180.07,20240320
39600000,5179.54,20240320
39660000,5179.95,20240320
39720000,5179.87,20240320
39780000,5180.0,20240320
39840000,5179.97,20240320
39900000,5181.33,20240320
39960000,5181.86,20240320
40020000,5181.61,20240320
40080000,5181.93,20240320
40140000,5181.21,20240320
40200000,5181.77,20240320
40260000,5181.97,20240320
40320000,5182.32,20240320
40380000,5182.88,20240320
40440000,5183.0,20240320
40500000,5183.5,20240320
40560000,5183.14,20240320
40620000,5182.54,20240320
40680000,5182.69,20240320
40740000,5182.76,20240320
40800000,5182.86,20240320
40860000,5182.55,20240320
40920000,5181.83,20240320
40980000,5182.35,20240320
41040000,5182.3,20240320
41100000,5182.06,20240320
41160000,5182.25,20240320
41220000,5181.46,20240320
41280000,5182.01,20240320
41340000,5182.69,20240320
41400000,5182.34,20240320
41460000,5181.79,20240320
41520000,5180.99,20240320
41580000,5180.62,20240320
41640000,5180.65,20240320
41700000,5180.83,20240320
41760000,5181.06,20240320
41820000,5180.69,20240320
41880000,5180.31,20240320
41940000,5179.1,20240320
42000000,5179.44,20240320
42060000,5179.53,20240320
42120000,5179.81,20240320
42180000,5179.15,20240320
42240000,5178.45,20240320
42300000,5178.59,20240320
42360000,5178.04,20240320
42420000,5177.78,20240320
42480000,5176.54,20240320
42540000,5176.43,20240320
42600000,5176.99,20240320
42660000,5177.81,20240320
42720000,5178.02,20240320
42780000,5178.34,20240320
42840000,5178.67,20240320
42900000,5178.34,20240320
42960000,5178.99,20240320
43020000,5179.83,20240320
43080000,5178.82,20240320
43140000,5179.37,20240320
43200000,5179.44,20240320
43260000,5178.89,20240320
43320000,5178.52,20240320
43380000,5178.51,20240320
43440000,5178.99,20240320
43500000,5178.81,20240320
43560000,5178.44,20240320
43620000,5178.32,20240320
43680000,5177.07,20240320
43740000,5175.39,20240320
43800000,5176.84,20240320
43860000,5176.74,20240320
43920000,5177.04,20240320
43980000,5176.06,20240320
44040000,5175.78,20240320
44100000,5175.25,20240320
44160000,5175.42,20240320
44220000,5176.46,20240320
44280000,5176.4,20240320
44340000,5176.46,20240320
44400000,5176.94,20240320
44460000,5176.74,20240320
44520000,5176.39,20240320
44580000,5177.43,20240320
44640000,5177.26,20240320
44700000,5177.57,20240320
44760000,5177.37,20240320
44820000,5178.58,20240320
44880000,5178.84,20240320
44940000,5178.56,20240320
45000000,5178.03,20240320
45060000,5176.22,20240320
45120000,5175.46,20240320
45180000,5175.29,20240320
45240000,5175.37,20240320
45300000,5175.67,20240320
45360000,5176.66,20240320
45420000,5176.46,20240320
45480000,5177.31,20240320
45540000,5178.45,20240320
45600000,5178.67,20240320
45660000,5179.1,20240320
45720000,5179.73,20240320
45780000,5179.82,20240320
45840000,5179.75,20240320
45900000,5179.33,20240320
45960000,5179.84,20240320
46020000,5179.66,20240320
46080000,5179.84,20240320
46140000,5179.99,20240320
46200000,5179.89,20240320
46260000,5180.3,20240320
46320000,5180.06,20240320
46380000,5179.48,20240320
46440000,5181.34,20240320
46500000,5181.39,20240320
46560000,5180.83,20240320
46620000,5181.5,20240320
46680000,5181.02,20240320
46740000,5181.52,20240320
46800000,5181.87,20240320
46860000,5180.85,20240320
46920000,5180.91,20240320
46980000,5179.64,20240320
47040000,5179.2,20240320
47100000,5179.72,20240320
47160000,5179.7,20240320
47220000,5179.62,20240320
47280000,5179.17,20240320
47340000,5178.26,20240320
47400000,5177.26,20240320
47460000,5177.06,20240320
47520000,5176.54,20240320
47580000,5175.68,20240320
47640000,5174.67,20240320
47700000,5174.12,20240320
47760000,5174.49,20240320
47820000,5174.9,20240320
47880000,5175.62,20240320
47940000,5174.93,20240320
48000000,5175.51,20240320
48060000,5175.61,20240320
48120000,5175.41,20240320
48180000,5175.29,20240320
48240000,5174.87,20240320
48300000,5174.61,20240320
48360000,5175.52,20240320
48420000,5176.23,20240320
48480000,5175.71,20240320
48540000,5175.99,20240320
48600000,5174.6,20240320
48660000,5174.41,20240320
48720000,5174.35,20240320
48780000,5174.56,20240320
48840000,5175.87,20240320
48900000,5176.32,20240320
48960000,5175.86,20240320
49020000,5174.72,20240320
49080000,5175.35,20240320
49140000,5174.02,20240320
49200000,5173.33,20240320
49260000,5172.43,20240320
49320000,5172.61,20240320
49380000,5172.64,20240320
49440000,5172.09,20240320
49500000,5172.81,20240320
49560000,5172.14,20240320
49620000,5171.94,20240320
49680000,5172.67,20240320
49740000,5173.9,20240320
49800000,5174.86,20240320
49860000,5176.16,20240320
49920000,5176.57,20240320
49980000,5175.74,20240320
50040000,5175.7,20240320
50100000,5176.38,20240320
50160000,5175.59,20240320
50220000,5176.07,20240320
50280000,5175.88,20240320
50340000,5175.08,20240320
50400000,5174.67,20240320
50460000,5183.91,20240320
50520000,5192.42,20240320
50580000,5192.97,20240320
50640000,5192.89,20240320
50700000,5195.57,20240320
50760000,5201.25,20240320
50820000,5201.29,20240320
50880000,5191.53,20240320
50940000,5193.67,20240320
51000000,5188.26,20240320
51060000,5194.44,20240320
51120000,5195.16,20240320
51180000,5194.3,20240320
51240000,5191.76,20240320
51300000,5191.03,20240320
51360000,5188.04,20240320
51420000,5187.81,20240320
51480000,5184.27,20240320
51540000,5186.12,20240320
51600000,5185.63,20240320
51660000,5189.02,20240320
51720000,5189.52,20240320
51780000,5190.69,20240320
51840000,5187.05,20240320
51900000,5189.46,20240320
51960000,5190.47,20240320
52020000,5191.78,20240320
52080000,5190.59,20240320
52140000,5195.08,20240320
52200000,5196.17,20240320
52260000,5194.98,20240320
52320000,5188.64,20240320
52380000,5188.09,20240320
52440000,5186.51,20240320
52500000,5181.85,20240320
52560000,5182.55,20240320
52620000,5184.84,20240320
52680000,5191.61,20240320
52740000,5195.24,20240320
52800000,5195.99,20240320
52860000,5193.32,20240320
52920000,5198.48,20240320
52980000,5204.06,20240320
53040000,5201.26,20240320
53100000,5200.88,20240320
53160000,5206.92,20240320
53220000,5210.27,20240320
53280000,5213.27,20240320
53340000,5212.62,20240320
53400000,5214.74,20240320
53460000,5208.9,20240320
53520000,5211.21,20240320
53580000,5213.58,20240320
53640000,5212.47,20240320
53700000,5211.53,20240320
53760000,5214.39,20240320
53820000,5209.72,20240320
53880000,5210.34,20240320
53940000,5211.68,20240320
54000000,5209.59,20240320
54060000,5211.08,20240320
54120000,5210.71,20240320
54180000,5212.66,20240320
54240000,5211.63,20240320
54300000,5212.54,20240320
54360000,5218.96,20240320
54420000,5219.82,20240320
54480000,5219.39,20240320
54540000,5219.42,20240320
54600000,5218.18,20240320
54660000,5219.74,20240320
54720000,5217.48,20240320
54780000,5217.0,20240320
54840000,5212.08,20240320
54900000,5212.71,20240320
54960000,5214.92,20240320
55020000,5217.44,20240320
55080000,5219.43,20240320
55140000,5219.23,20240320
55200000,5222.63,20240320
55260000,5223.22,20240320
55320000,5218.86,20240320
55380000,5218.91,20240320
55440000,5218.17,20240320
55500000,5221.82,20240320
55560000,5219.78,20240320
55620000,5222.0,20240320
55680000,5223.77,20240320
55740000,5224.88,20240320
55800000,5224.27,20240320
55860000,5224.64,20240320
55920000,5224.4,20240320
55980000,5225.06,20240320
56040000,5224.43,20240320
56100000,5223.95,20240320
56160000,5222.12,20240320
56220000,5220.15,20240320
56280000,5219.61,20240320
56340000,5220.32,20240320
56400000,5221.54,20240320
56460000,5221.79,20240320
56520000,5221.37,20240320
56580000,5217.15,20240320
56640000,5218.16,20240320
56700000,5216.66,20240320
56760000,5217.74,20240320
56820000,5216.75,20240320
56880000,5216.63,20240320
56940000,5215.27,20240320
57000000,5212.6,20240320
57060000,5212.84,20240320
57120000,5217.19,20240320
57180000,5217.47,20240320
57240000,5218.15,20240320
57300000,5216.19,20240320
57360000,5218.19,20240320
57420000,5219.51,20240320
57480000,5220.32,20240320
57540000,5221.89,20240320
57600000,5223.38,20240320
34200000,0.0,20240321
34260000,5251.62,20240321
34320000,5250.63,20240321
34380000,5250.83,20240321
34440000,5250.41,20240321
34500000,5250.11,20240321
34560000,5251.74,20240321
34620000,5252.12,20240321
34680000,5253.43,20240321
34740000,5254.13,20240321
34800000,5253.92,20240321
34860000,5258.27,20240321
34920000,5258.36,20240321
34980000,5256.69,20240321
35040000,5254.92,20240321
35100000,5255.44,20240321
35160000,5256.52,20240321
35220000,5254.56,20240321
35280000,5251.88,20240321
35340000,5249.35,20240321
35400000,5248.03,20240321
35460000,5249.39,20240321
35520000,5250.57,20240321
35580000,5250.62,20240321
35640000,5249.29,20240321
35700000,5250.81,20240321
35760000,5250.81,20240321
35820000,5251.51,20240321
35880000,5252.12,20240321
35940000,5253.1,20240321
36000000,5254.74,20240321
36060000,5253.6,20240321
36120000,5253.97,20240321
36180000,5255.49,20240321
36240000,5254.54,20240321
36300000,5253.48,20240321
36360000,5253.2,20240321
36420000,5252.91,20240321
36480000,5252.74,20240321
36540000,5255.74,20240321
36600000,5255.64,20240321
36660000,5254.75,20240321
36720000,5254.61,20240321
36780000,5256.56,20240321
36840000,5255.19,20240321
36900000,5254.86,20240321
36960000,5256.66,20240321
37020000,5255.87,20240321
37080000,5254.72,20240321
37140000,5255.23,20240321
37200000,5257.09,20240321
37260000,5257.8,20240321
37320000,5258.65,20240321
37380000,5259.57,20240321
37440000,5259.09,20240321
37500000,5257.39,20240321
37560000,5258.08,20240321
37620000,5258.72,20240321
37680000,5259.08,20240321
37740000,5259.34,20240321
37800000,5257.78,20240321
37860000,5253.52,20240321
37920000,5255.06,20240321
37980000,5254.82,20240321
38040000,5254.82,20240321
38100000,5253.44,20240321
38160000,5253.71,20240321
38220000,5255.26,20240321
38280000,5255.27,20240321
38340000,5255.57,20240321
38400000,5254.16,20240321
38460000,5253.46,20240321
38520000,5255.36,20240321
38580000,5257.49,20240321
38640000,5258.87,20240321
38700000,5258.55,20240321
38760000,5257.74,20240321
38820000,5258.72,20240321
38880000,5258.91,20240321
38940000,5259.95,20240321
39000000,5259.82,20240321
39060000,5257.84,20240321
39120000,5258.35,20240321
39180000,5258.34,20240321
39240000,5258.79,20240321
39300000,5258.99,20240321
39360000,5258.27,20240321
39420000,5257.25,20240321
39480000,5258.39,20240321
39540000,5257.81,20240321
39600000,5256.21,20240321
39660000,5257.38,20240321
39720000,5257.94,20240321
39780000,5256.62,20240321
39840000,5254.12,20240321
39900000,5254.18,20240321
39960000,5253.25,20240321
40020000,5252.22,20240321
40080000,5250.66,20240321
40140000,5251.48,20240321
40200000,5251.35,20240321
40260000,5253.32,20240321
40320000,5251.87,20240321
40380000,5252.94,20240321
40440000,5253.57,20240321
40500000,5254.66,20240321
40560000,5254.81,20240321
40620000,5255.24,20240321
40680000,5253.2,20240321
40740000,5251.42,20240321
40800000,5252.3,20240321
40860000,5253.95,20240321
40920000,5254.21,20240321
40980000,5254.53,20240321
41040000,5253.53,20240321
41100000,5254.69,20240321
41160000,5253.07,20240321
41220000,5253.05,20240321
41280000,5253.24,20240321
41340000,5254.14,20240321
41400000,5254.01,20240321
41460000,5255.38,20240321
41520000,5254.77,20240321
41580000,5256.26,20240321
41640000,5255.93,20240321
41700000,5255.99,20240321
41760000,5256.98,20240321
41820000,5256.63,20240321
41880000,5256.85,20240321
41940000,5257.56,20240321
42000000,5257.59,20240321
42060000,5258.09,20240321
42120000,5257.94,20240321
42180000,5256.94,20240321
42240000,5257.73,20240321
42300000,5257.19,20240321
42360000,5257.0,20240321
42420000,5257.02,20240321
42480000,5256.67,20240321
42540000,5256.72,20240321
42600000,5256.68,20240321
42660000,5258.04,20240321
42720000,5258.82,20240321
42780000,5259.17,20240321
42840000,5257.92,20240321
42900000,5257.17,20240321
42960000,5258.09,20240321
43020000,5257.92,20240321
43080000,5258.0,20240321
43140000,5258.2,20240321
43200000,5257.98,20240321
43260000,5256.77,20240321
43320000,5258.18,20240321
43380000,5258.28,20240321
43440000,5257.87,20240321
43500000,5257.97,20240321
43560000,5258.38,20240321
43620000,5258.7,20240321
43680000,5258.98,20240321
43740000,5259.42,20240321
43800000,5257.25,20240321
43860000,5257.54,20240321
43920000,5258.02,20240321
43980000,5258.33,20240321
44040000,5257.99,20240321
44100000,5259.2,20240321
44160000,5259.81,20240321
44220000,5259.7,20240321
44280000,5259.28,20240321
44340000,5259.25,20240321
44400000,5258.93,20240321
44460000,5259.15,20240321
44520000,5259.54,20240321
44580000,5260.09,20240321
44640000,5259.39,20240321
44700000,5258.83,20240321
44760000,5258.7,20240321
44820000,5259.73,20240321
44880000,5260.62,20240321
44940000,5260.71,20240321
45000000,5260.32,20240321
45060000,5260.43,20240321
45120000,5259.44,20240321
45180000,5258.95,20240321
45240000,5258.23,20240321
45300000,5257.5,20240321
45360000,5257.99,20240321
45420000,5258.13,20240321
45480000,5256.57,20240321
45540000,5257.66,20240321
45600000,5257.57,20240321
45660000,5257.87,20240321
45720000,5258.35,20240321
45780000,5258.18,20240321
45840000,5256.62,20240321
45900000,5255.75,20240321
45960000,5255.23,20240321
46020000,5255.22,20240321
46080000,5255.75,20240321
46140000,5256.2,20240321
46200000,5256.2,20240321
46260000,5256.57,20240321
46320000,5256.63,20240321
46380000,5257.36,20240321
46440000,5257.87,20240321
46500000,5257.94,20240321
46560000,5257.78,20240321
46620000,5258.31,20240321
46680000,5257.91,20240321
46740000,5257.7,20240321
46800000,5258.02,20240321
46860000,5257.34,20240321
46920000,5255.04,20240321
46980000,5254.04,20240321
47040000,5254.41,20240321
47100000,5254.76,20240321
47160000,5255.09,20240321
47220000,5255.43,20240321
47280000,5254.78,20240321
47340000,5254.12,20240321
47400000,5254.36,20240321
47460000,5255.97,20240321
47520000,5256.27,20240321
47580000,5256.15,20240321
47640000,5257.15,20240321
47700000,5256.8,20240321
47760000,5255.9,20240321
47820000,5255.31,20240321
47880000,5255.84,20240321
47940000,5255.86,20240321
48000000,5254.59,20240321
48060000,5253.19,20240321
48120000,5253.81,20240321
48180000,5254.42,20240321
48240000,5253.35,20240321
48300000,5252.73,20240321
48360000,5253.61,20240321
48420000,5253.9,20240321
48480000,5254.34,20240321
48540000,5254.72,20240321
48600000,5254.42,20240321
48660000,5253.61,20240321
48720000,5252.64,20240321
48780000,5253.38,20240321
48840000,5253.06,20240321
48900000,5252.14,20240321
48960000,5252.28,20240321
49020000,5253.2,20240321
49080000,5254.06,20240321
49140000,5253.68,20240321
49200000,5254.46,20240321
49260000,5254.76,20240321
49320000,5254.35,20240321
49380000,5254.57,20240321
49440000,5255.25,20240321
49500000,5255.5,20240321
49560000,5254.91,20240321
49620000,5254.1,20240321
49680000,5252.76,20240321
49740000,5250.76,20240321
49800000,5251.34,20240321
49860000,5251.73,20240321
49920000,5251.49,20240321
49980000,5250.85,20240321
50040000,5249.16,20240321
50100000,5248.26,20240321
50160000,5247.89,20240321
50220000,5248.05,20240321
50280000,5248.37,20240321
50340000,5248.1,20240321
50400000,5248.11,20240321
50460000,5249.15,20240321
50520000,5247.87,20240321
50580000,5247.51,20240321
50640000,5248.09,20240321
50700000,5248.94,20240321
50760000,5249.8,20240321
50820000,5249.05,20240321
50880000,5248.25,20240321
50940000,5246.36,20240321
51000000,5245.38,20240321
51060000,5246.84,20240321
51120000,5247.25,20240321
51180000,5248.29,20240321
51240000,5247.33,20240321
51300000,5247.17,20240321
51360000,5247.05,20240321
51420000,5245.96,20240321
51480000,5246.79,20240321
51540000,5247.53,20240321
51600000,5248.37,20240321
51660000,5249.53,20240321
51720000,5250.26,20240321
51780000,5249.05,20240321
51840000,5248.36,20240321
51900000,5247.78,20240321
51960000,5249.73,20240321
52020000,5250.45,20240321
52080000,5250.12,20240321
52140000,5250.37,20240321
52200000,5250.29,20240321
52260000,5250.03,20240321
52320000,5248.65,20240321
52380000,5248.83,20240321
52440000,5248.18,20240321
52500000,5246.7,20240321
52560000,5243.99,20240321
52620000,5243.26,20240321
52680000,5244.42,20240321
52740000,5242.76,20240321
52800000,5243.24,20240321
52860000,5243.72,20240321
52920000,5243.93,20240321
52980000,5242.32,20240321
53040000,5242.77,20240321
53100000,5244.53,20240321
53160000,5245.64,20240321
53220000,5246.27,20240321
53280000,5245.91,20240321
53340000,5246.55,20240321
53400000,5244.52,20240321
53460000,5245.17,20240321
53520000,5245.35,20240321
53580000,5244.62,20240321
53640000,5245.23,20240321
53700000,5244.45,20240321
53760000,5242.83,20240321
53820000,5242.6,20240321
53880000,5242.22,20240321
53940000,5242.64,20240321
54000000,5243.1,20240321
54060000,5242.56,20240321
54120000,5243.68,20240321
54180000,5242.68,20240321
54240000,5242.2,20240321
54300000,5242.69,20240321
54360000,5244.21,20240321
54420000,5245.39,20240321
54480000,5244.13,20240321
54540000,5245.4,20240321
54600000,5245.87,20240321
54660000,5245.91,20240321
54720000,5246.5,20240321
54780000,5247.16,20240321
54840000,5245.7,20240321
54900000,5245.58,20240321
54960000,5246.66,20240321
55020000,5247.29,20240321
55080000,5247.37,20240321
55140000,5247.89,20240321
55200000,5247.63,20240321
55260000,5246.73,20240321
55320000,5246.29,20240321
55380000,5245.81,20240321
55440000,5244.76,20240321
55500000,5245.57,20240321
55560000,5246.12,20240321
55620000,5246.11,20240321
55680000,5246.82,20240321
55740000,5247.56,20240321
55800000,5247.74,20240321
55860000,5248.89,20240321
55920000,5250.03,20240321
55980000,5248.6,20240321
56040000,5247.72,20240321
56100000,5247.03,20240321
56160000,5247.03,20240321
56220000,5246.02,20240321
56280000,5244.18,20240321
56340000,5245.52,20240321
56400000,5244.94,20240321
56460000,5246.1,20240321
56520000,5246.22,20240321
56580000,5246.45,20240321
56640000,5248.65,20240321
56700000,5248.95,20240321
56760000,5247.99,20240321
56820000,5246.1,20240321
56880000,5245.23,20240321
56940000,5243.89,20240321
57000000,5244.63,20240321
57060000,5246.15,20240321
57120000,5246.78,20240321
57180000,5245.44,20240321
57240000,5245.18,20240321
57300000,5245.12,20240321
57360000,5243.82,20240321
57420000,5244.6,20240321
57480000,5243.05,20240321
57540000,5244.26,20240321
57600000,5240.9,20240321
34200000,0.0,20240322
34260000,5240.73,20240322
34320000,5243.7,20240322
34380000,5240.11,20240322
34440000,5239.1,20240322
34500000,5239.72,20240322
34560000,5241.33,20240322
34620000,5242.39,20240322
34680000,5241.34,20240322
34740000,5242.07,20240322
34800000,5241.95,20240322
34860000,5243.22,20240322
34920000,5240.68,20240322
34980000,5239.77,20240322
35040000,5239.25,20240322
35100000,5238.04,20240322
35160000,5237.16,20240322
35220000,5235.54,20240322
35280000,5236.47,20240322
35340000,5235.96,20240322
35400000,5235.37,20240322
35460000,5235.54,20240322
35520000,5235.85,20240322
35580000,5238.69,20240322
35640000,5239.75,20240322
35700000,5240.0,20240322
35760000,5239.44,20240322
35820000,5239.94,20240322
35880000,5239.6,20240322
35940000,5239.33,20240322
36000000,5238.09,20240322
36060000,5239.95,20240322
36120000,5241.11,20240322
36180000,5240.93,20240322
36240000,5241.27,20240322
36300000,5242.36,20240322
36360000,5242.77,20240322
36420000,5242.76,20240322
36480000,5241.88,20240322
36540000,5241.56,20240322
36600000,5240.94,20240322
36660000,5240.49,20240322
36720000,5239.04,20240322
36780000,5239.72,20240322
36840000,5239.01,20240322
36900000,5237.4,20240322
36960000,5237.42,20240322
37020000,5238.14,20240322
37080000,5237.84,20240322
37140000,5238.68,20240322
37200000,5238.94,20240322
37260000,5239.3,20240322
37320000,5238.1,20240322
37380000,5236.84,20240322
37440000,5236.53,20240322
37500000,5236.39,20240322
37560000,5235.95,20240322
37620000,5234.64,20240322
37680000,5236.01,20240322
37740000,5237.47,20240322
37800000,5238.28,20240322
37860000,5238.4,20240322
37920000,5236.38,20240322
37980000,5236.96,20240322
38040000,5236.5,20240322
38100000,5235.72,20240322
38160000,5235.0,20240322
38220000,5235.23,20240322
38280000,5234.47,20240322
38340000,5235.36,20240322
38400000,5235.77,20240322
38460000,5233.88,20240322
38520000,5233.27,20240322
38580000,5233.63,20240322
38640000,5233.34,20240322
38700000,5232.04,20240322
38760000,5232.56,20240322
38820000,5231.06,20240322
38880000,5232.44,20240322
38940000,5232.52,20240322
39000000,5233.01,20240322
39060000,5231.5,20240322
39120000,5230.64,20240322
39180000,5231.48,20240322
39240000,5231.08,20240322
39300000,5230.92,20240322
39360000,5230.34,20240322
39420000,5230.92,20240322
39480000,5230.3,20240322
39540000,5230.51,20240322
39600000,5230.29,20240322
39660000,5230.94,20240322
39720000,5231.1,20240322
39780000,5234.47,20240322
39840000,5234.56,20240322
39900000,5234.21,20240322
39960000,5235.12,20240322
40020000,5235.32,20240322
40080000,5234.34,20240322
40140000,5233.77,20240322
40200000,5233.27,20240322
40260000,5235.49,20240322
40320000,5235.29,20240322
40380000,5235.82,20240322
40440000,5235.11,20240322
40500000,5234.95,20240322
40560000,5233.97,20240322
40620000,5233.34,20240322
40680000,5233.26,20240322
40740000,5233.5,20240322
40800000,5234.25,20240322
40860000,5234.38,20240322
40920000,5235.74,20240322
40980000,5236.32,20240322
41040000,5236.03,20240322
41100000,5236.57,20240322
41160000,5237.58,20240322
41220000,5237.1,20240322
41280000,5236.78,20240322
41340000,5235.93,20240322
41400000,5236.99,20240322
41460000,5237.74,20240322
41520000,5237.79,20240322
41580000,5237.73,20240322
41640000,5237.59,20240322
41700000,5238.14,20240322
41760000,5238.25,20240322
41820000,5236.6,20240322
41880000,5236.74,20240322
41940000,5235.72,20240322
42000000,5234.88,20240322
42060000,5235.73,20240322
42120000,5235.99,20240322
42180000,5235.41,20240322
42240000,5236.12,20240322
42300000,5234.79,20240322
42360000,5234.16,20240322
42420000,5235.12,20240322
42480000,5235.97,20240322
42540000,5235.19,20240322
42600000,5234.82,20240322
42660000,5236.52,20240322
42720000,5235.78,20240322
42780000,5236.6,20240322
42840000,5235.8,20240322
42900000,5235.19,20240322
42960000,5235.6,20240322
43020000,5235.07,20240322
43080000,5236.3,20240322
43140000,5236.1,20240322
43200000,5237.11,20240322
43260000,5236.81,20240322
43320000,5236.59,20240322
43380000,5237.3,20240322
43440000,5235.78,20240322
43500000,5235.16,20240322
43560000,5234.65,20240322
43620000,5235.87,20240322
43680000,5234.82,20240322
43740000,5234.94,20240322
43800000,5235.28,20240322
43860000,5236.5,20240322
43920000,5236.08,20240322
43980000,5235.08,20240322
44040000,5234.33,20240322
44100000,5234.33,20240322
44160000,5233.02,20240322
44220000,5232.76,20240322
44280000,5232.53,20240322
44340000,5233.34,20240322
44400000,5234.59,20240322
44460000,5234.64,20240322
44520000,5234.5,20240322
44580000,5234.82,20240322
44640000,5233.67,20240322
44700000,5234.46,20240322
44760000,5234.23,20240322
44820000,5234.79,20240322
44880000,5233.97,20240322
44940000,5233.52,20240322
45000000,5234.56,20240322
45060000,5233.85,20240322
45120000,5234.12,20240322
45180000,5233.6,20240322
45240000,5232.7,20240322
45300000,5230.77,20240322
45360000,5231.15,20240322
45420000,5231.32,20240322
45480000,5231.84,20240322
45540000,5231.92,20240322
45600000,5232.2,20240322
45660000,5232.96,20240322
45720000,5233.67,20240322
45780000,5233.59,20240322
45840000,5234.23,20240322
45900000,5235.24,20240322
45960000,5235.59,20240322
46020000,5235.41,20240322
46080000,5236.03,20240322
46140000,5235.89,20240322
46200000,5236.0,20240322
46260000,5236.67,20240322
46320000,5238.17,20240322
46380000,5237.93,20240322
46440000,5237.47,20240322
46500000,5237.93,20240322
46560000,5237.22,20240322
46620000,5237.19,20240322
46680000,5237.58,20240322
46740000,5237.59,20240322
46800000,5238.15,20240322
46860000,5238.29,20240322
46920000,5238.17,20240322
46980000,5237.85,20240322
47040000,5237.79,20240322
47100000,5238.49,20240322
47160000,5239.27,20240322
47220000,5239.73,20240322
47280000,5239.29,20240322
47340000,5239.16,20240322
47400000,5239.32,20240322
47460000,5238.4,20240322
47520000,5239.31,20240322
47580000,5240.45,20240322
47640000,5240.23,20240322
47700000,5240.15,20240322
47760000,5240.55,20240322
47820000,5240.26,20240322
47880000,5241.07,20240322
47940000,5241.8,20240322
48000000,5240.55,20240322
48060000,5239.87,20240322
48120000,5239.38,20240322
48180000,5239.12,20240322
48240000,5239.5,20240322
48300000,5239.56,20240322
48360000,5240.17,20240322
48420000,5240.46,20240322
48480000,5240.34,20240322
48540000,5240.41,20240322
48600000,5240.56,20240322
48660000,5241.85,20240322
48720000,5241.68,20240322
48780000,5242.02,20240322
48840000,5241.49,20240322
48900000,5241.26,20240322
48960000,5240.5,20240322
49020000,5240.33,20240322
49080000,5240.78,20240322
49140000,5240.69,20240322
49200000,5240.0,20240322
49260000,5239.79,20240322
49320000,5239.69,20240322
49380000,5240.09,20240322
49440000,5240.42,20240322
49500000,5241.33,20240322
49560000,5241.95,20240322
49620000,5241.05,20240322
49680000,5242.52,20240322
49740000,5242.77,20240322
49800000,5242.61,20240322
49860000,5243.73,20240322
49920000,5243.96,20240322
49980000,5244.2,20240322
50040000,5245.21,20240322
50100000,5244.88,20240322
50160000,5245.65,20240322
50220000,5245.53,20240322
50280000,5244.81,20240322
50340000,5245.08,20240322
50400000,5245.58,20240322
50460000,5244.23,20240322
50520000,5244.7,20240322
50580000,5245.3,20240322
50640000,5245.69,20240322
50700000,5245.65,20240322
50760000,5245.05,20240322
50820000,5244.27,20240322
50880000,5244.48,20240322
50940000,5243.49,20240322
51000000,5243.5,20240322
51060000,5243.61,20240322
51120000,5244.53,20240322
51180000,5244.66,20240322
51240000,5244.34,20240322
51300000,5243.64,20240322
51360000,5242.69,20240322
51420000,5242.23,20240322
51480000,5242.92,20240322
51540000,5242.46,20240322
51600000,5241.73,20240322
51660000,5241.83,20240322
51720000,5240.96,20240322
51780000,5239.86,20240322
51840000,5240.8,20240322
51900000,5241.69,20240322
51960000,5242.86,20240322
52020000,5243.41,20240322
52080000,5244.86,20240322
52140000,5245.33,20240322
52200000,5245.15,20240322
52260000,5244.92,20240322
52320000,5243.78,20240322
52380000,5243.14,20240322
52440000,5242.37,20240322
52500000,5243.55,20240322
52560000,5243.69,20240322
52620000,5243.81,20240322
52680000,5244.41,20240322
52740000,5244.16,20240322
52800000,5243.76,20240322
52860000,5242.98,20240322
52920000,5242.35,20240322
52980000,5242.45,20240322
53040000,5241.59,20240322
53100000,5241.52,20240322
53160000,5240.78,20240322
53220000,5241.28,20240322
53280000,5240.81,20240322
53340000,5240.11,20240322
53400000,5240.32,20240322
53460000,5240.22,20240322
53520000,5239.97,20240322
53580000,5239.81,20240322
53640000,5240.84,20240322
53700000,5240.08,20240322
53760000,5240.9,20240322
53820000,5242.48,20240322
53880000,5242.05,20240322
53940000,5241.41,20240322
54000000,5241.78,20240322
54060000,5241.27,20240322
54120000,5241.7,20240322
54180000,5240.58,20240322
54240000,5239.98,20240322
54300000,5240.36,20240322
54360000,5241.07,20240322
54420000,5239.2,20240322
54480000,5239.19,20240322
54540000,5240.19,20240322
54600000,5240.69,20240322
54660000,5239.01,20240322
54720000,5236.64,20240322
54780000,5234.43,20240322
54840000,5234.25,20240322
54900000,5234.7,20240322
54960000,5234.76,20240322
55020000,5232.29,20240322
